age,weekly_hrs,educ,fam_income,num_in_house,num_child,sex,marital,race,state,citizen,worker_class,industry,occupation,faminc_50,ismarried
43,50,43,16,2,0,1,1,1,22,1,4,6,4,1,1
43,40,43,16,2,0,1,1,1,22,1,4,7,2,1,1
43,20,43,15,3,1,2,1,1,25,1,4,6,17,1,1
43,50,43,15,6,4,1,1,1,25,1,4,4,1,1,1
43,45,43,16,3,1,1,1,1,26,1,4,10,1,1,1
43,40,43,14,4,2,2,1,1,26,1,4,41,8,1,1
43,40,43,16,3,1,1,1,1,27,1,4,23,22,1,1
43,50,43,16,4,2,2,1,1,27,1,4,22,16,1,1
43,40,43,16,6,3,1,1,1,27,1,4,38,3,1,1
43,40,43,14,2,0,2,1,1,28,1,4,47,16,1,1
43,40,43,11,2,0,2,1,1,30,1,4,46,13,0,1
43,40,43,13,4,2,2,1,1,30,1,4,40,5,1,1
43,40,43,14,4,2,1,1,1,30,1,4,22,16,1,1
43,40,43,15,5,3,1,1,1,30,1,4,27,1,1,1
43,40,43,15,4,2,2,1,1,31,1,4,40,2,1,1
43,50,43,16,6,4,1,1,1,31,1,4,36,2,1,1
43,50,43,13,3,1,2,1,1,34,1,4,32,2,1,1
43,50,43,15,4,2,1,1,1,34,1,4,32,17,1,1
43,40,43,16,4,2,1,1,1,34,1,4,34,1,1,1
43,45,43,16,5,3,2,1,1,34,1,4,36,1,1,1
43,36,43,11,2,0,2,1,1,35,1,4,22,16,0,1
43,40,43,15,4,2,2,1,1,35,1,4,41,10,1,1
43,40,43,16,4,2,2,1,1,36,1,4,36,9,1,1
43,40,43,16,4,2,1,1,1,36,1,4,44,9,1,1
43,40,43,13,2,0,2,1,1,38,1,4,42,11,1,1
43,50,43,15,3,1,2,1,1,38,1,4,32,1,1,1
43,60,43,12,4,2,1,1,1,38,1,4,22,16,1,1
43,25,43,11,2,0,2,1,1,39,1,4,40,17,0,1
43,35,43,15,2,0,2,1,1,39,1,4,40,17,1,1
43,40,43,14,4,2,1,1,1,39,1,4,19,5,1,1
43,45,43,15,5,3,1,1,1,39,1,4,33,16,1,1
43,50,43,16,7,4,1,1,1,39,1,4,4,1,1,1
43,40,43,16,2,0,1,1,1,41,1,4,22,20,1,1
43,40,43,15,4,1,2,1,1,41,1,4,9,17,1,1
43,40,43,16,4,2,1,1,1,41,1,4,34,1,1,1
43,40,43,14,3,1,1,1,1,42,1,4,38,16,1,1
43,25,43,13,4,2,2,1,1,42,1,4,22,16,1,1
43,50,43,15,4,2,1,1,1,42,1,4,22,1,1,1
43,40,43,16,4,2,2,1,1,42,1,4,33,1,1,1
43,40,43,16,2,0,2,1,1,44,1,4,32,2,1,1
43,40,43,16,2,0,1,1,1,44,1,4,32,16,1,1
43,40,43,13,4,2,2,1,1,44,1,4,43,17,1,1
43,40,43,15,2,0,1,1,1,45,1,4,38,16,1,1
43,45,43,16,3,1,1,1,1,45,1,4,4,1,1,1
43,45,43,14,4,0,1,1,1,45,1,4,36,4,1,1
43,40,43,16,6,3,2,1,1,45,1,4,42,6,1,1
43,45,43,13,2,0,1,1,1,47,1,4,34,1,1,1
43,50,43,1,3,0,2,1,1,47,1,4,33,2,0,1
43,45,43,14,3,1,2,1,1,47,1,4,33,1,1,1
43,48,43,15,2,0,1,1,1,48,1,4,36,4,1,1
43,60,43,15,3,1,1,1,1,48,1,4,4,16,1,1
43,40,43,15,4,2,1,1,1,48,1,4,36,10,1,1
43,40,43,15,4,2,1,1,1,48,1,4,36,3,1,1
43,40,43,16,4,2,1,1,1,48,1,4,21,16,1,1
43,40,43,16,5,3,1,1,1,48,1,4,21,1,1,1
43,50,43,15,6,4,1,1,1,48,1,4,36,4,1,1
43,20,43,16,4,2,2,1,1,51,1,4,36,2,1,1
43,40,43,16,5,3,1,1,1,51,1,4,36,1,1,1
43,40,43,11,4,2,2,1,1,54,1,4,41,10,0,1
43,45,43,15,4,2,1,1,1,54,1,4,6,2,1,1
43,40,43,16,4,1,2,1,1,55,1,4,36,1,1,1
44,40,43,16,5,2,1,1,1,2,1,4,36,1,1,1
44,40,43,12,6,4,1,1,1,2,1,4,42,3,1,1
44,40,43,15,2,0,1,1,1,4,1,4,21,16,1,1
44,48,43,15,4,2,2,1,1,4,1,4,8,2,1,1
44,50,43,16,4,2,1,1,1,5,1,4,8,16,1,1
44,45,43,15,3,1,1,1,1,6,1,4,22,1,1,1
44,40,43,16,3,1,2,1,1,6,1,4,33,2,1,1
44,40,43,16,4,2,2,1,1,6,1,4,33,16,1,1
44,20,43,16,4,2,2,1,1,6,1,4,10,1,1,1
44,40,43,16,5,3,1,1,1,6,1,4,49,2,1,1
44,40,43,15,5,3,1,1,1,8,1,4,36,1,1,1
44,40,43,14,5,3,1,1,1,9,1,4,32,2,1,1
44,40,43,15,5,3,2,1,1,10,1,4,4,16,1,1
44,40,43,16,2,0,1,1,1,11,1,4,34,1,1,1
44,40,43,16,2,0,2,1,1,11,1,4,42,10,1,1
44,40,43,14,3,1,2,1,1,12,1,4,22,17,1,1
44,55,43,16,4,1,1,1,1,12,1,4,8,17,1,1
44,40,43,16,4,2,1,1,1,12,1,4,42,1,1,1
44,40,43,16,4,2,2,1,1,12,1,4,36,1,1,1
44,40,43,16,4,2,1,1,1,13,1,4,36,4,1,1
44,40,43,14,2,0,2,1,1,16,1,4,42,10,1,1
44,40,43,15,4,0,2,1,1,16,1,4,41,10,1,1
44,60,43,16,2,0,1,1,1,17,1,4,21,1,1,1
44,38,43,11,3,0,1,1,1,17,1,4,40,15,0,1
44,40,43,15,4,2,2,1,1,17,1,4,1,2,1,1
44,45,43,16,4,0,1,1,1,17,1,4,47,2,1,1
44,40,43,16,4,2,1,1,1,17,1,4,25,9,1,1
44,55,43,16,5,3,1,1,1,17,1,4,32,2,1,1
44,80,43,16,4,1,1,1,1,18,1,4,10,4,1,1
44,50,43,11,3,1,2,1,1,19,1,4,42,1,0,1
44,40,43,15,2,0,2,1,1,20,1,4,32,1,1,1
44,60,43,16,4,2,1,1,1,20,1,4,22,1,1,1
44,40,43,16,4,2,1,1,1,20,1,4,4,21,1,1
44,30,43,16,4,2,2,1,1,20,1,4,38,2,1,1
44,50,43,15,5,3,1,1,1,22,1,4,49,3,1,1
44,40,43,4,4,2,1,1,1,23,1,4,21,1,0,1
44,99,43,14,4,2,1,1,1,23,1,4,3,4,1,1
44,45,43,16,4,2,1,1,1,24,1,4,4,1,1,1
44,50,43,16,5,3,1,1,1,24,1,4,36,2,1,1
44,50,43,16,5,3,1,1,1,24,1,4,34,16,1,1
44,40,43,16,3,1,2,1,1,25,1,4,41,10,1,1
44,60,43,15,4,2,1,1,1,25,1,4,15,1,1,1
44,40,43,16,4,2,1,1,1,25,1,4,36,4,1,1
44,50,43,15,6,4,1,1,1,25,1,4,24,20,1,1
44,40,43,15,4,2,2,1,1,26,1,4,36,2,1,1
44,20,43,15,5,3,2,1,1,26,1,4,34,1,1,1
44,45,43,13,6,4,1,1,1,26,1,4,36,5,1,1
44,40,43,16,4,2,2,1,1,27,1,4,42,16,1,1
44,50,43,15,5,3,1,1,1,27,1,4,44,16,1,1
44,40,43,13,3,1,1,1,1,28,1,4,32,1,1,1
44,40,43,10,4,1,1,1,1,28,1,4,10,4,0,1
44,40,43,12,4,2,1,1,1,28,1,4,38,4,1,1
44,40,43,15,4,2,2,1,1,28,1,4,41,10,1,1
44,40,43,14,5,3,2,1,1,30,1,4,42,11,1,1
44,36,43,14,5,3,2,1,1,30,1,4,42,10,1,1
44,50,43,15,5,2,1,1,1,30,1,4,22,1,1,1
44,55,43,16,6,3,2,1,1,30,1,4,42,1,1,1
44,40,43,15,5,3,1,1,1,31,1,4,32,2,1,1
44,40,43,15,5,3,2,1,1,31,1,4,44,8,1,1
44,40,43,15,2,0,1,1,1,34,1,4,36,5,1,1
44,40,43,16,2,0,1,1,1,34,1,4,40,2,1,1
44,50,43,14,5,3,1,1,1,34,1,4,22,1,1,1
44,40,43,16,4,2,2,1,1,35,1,4,8,1,1,1
44,44,43,15,2,0,1,1,1,36,1,4,10,4,1,1
44,40,43,14,4,2,1,1,1,36,1,4,34,16,1,1
44,40,43,15,6,4,1,1,1,36,1,4,36,3,1,1
44,40,43,15,3,1,1,1,1,37,1,4,22,3,1,1
44,20,43,15,3,1,2,1,1,37,1,4,36,8,1,1
44,40,43,15,5,3,1,1,1,37,1,4,29,1,1,1
44,50,43,16,6,3,1,1,1,37,1,4,19,2,1,1
44,40,43,15,2,0,1,1,1,39,1,4,36,3,1,1
44,45,43,15,4,2,2,1,1,39,1,4,41,10,1,1
44,50,43,16,4,2,1,1,1,39,1,4,36,4,1,1
44,40,43,13,6,4,1,1,1,39,1,4,49,6,1,1
44,40,43,14,4,2,2,1,1,40,1,4,3,4,1,1
44,30,43,15,5,3,1,1,1,40,1,4,22,16,1,1
44,40,43,15,4,2,2,1,1,41,1,4,22,16,1,1
44,80,43,16,2,0,1,1,1,42,1,4,36,1,1,1
44,20,43,16,4,2,2,1,1,44,1,4,21,1,1,1
44,40,43,12,2,0,2,1,1,45,1,4,33,16,1,1
44,45,43,15,6,4,2,1,1,46,1,4,13,1,1,1
44,12,43,16,6,4,2,1,1,46,1,4,43,17,1,1
44,45,43,11,3,1,1,1,1,47,1,4,36,4,0,1
44,55,43,15,4,2,1,1,1,47,1,4,36,3,1,1
44,30,43,5,6,0,2,1,1,47,1,4,41,10,0,1
44,40,43,13,3,1,2,1,1,48,1,4,21,17,1,1
44,40,43,16,5,2,1,1,1,48,1,4,33,1,1,1
44,50,43,14,3,1,1,1,1,49,1,4,32,1,1,1
44,40,43,14,4,2,1,1,1,49,1,4,32,16,1,1
44,25,43,14,4,2,2,1,1,49,1,4,22,16,1,1
44,40,43,15,6,4,1,1,1,49,1,4,36,1,1,1
44,45,43,14,2,0,2,1,1,50,1,4,43,1,1,1
44,40,43,11,3,0,2,1,1,50,1,4,41,10,0,1
44,40,43,15,4,1,2,1,1,50,1,4,43,8,1,1
44,40,43,15,6,4,1,1,1,50,1,4,21,16,1,1
44,10,43,11,7,5,2,1,1,51,1,4,22,16,0,1
44,40,43,9,4,2,1,1,1,53,1,4,4,19,0,1
44,40,43,15,4,2,1,1,1,53,1,4,23,22,1,1
44,80,43,16,4,2,1,1,1,53,1,4,21,16,1,1
44,40,43,15,3,1,1,1,1,54,1,4,23,12,1,1
44,40,43,12,4,1,1,1,1,54,1,4,19,21,1,1
44,50,43,15,4,2,1,1,1,54,1,4,5,1,1,1
44,40,43,14,5,3,1,1,1,54,1,4,15,5,1,1
44,40,43,16,2,0,1,1,1,55,1,4,21,1,1,1
44,50,43,16,4,1,1,1,1,55,1,4,14,1,1,1
44,20,43,11,5,2,1,1,1,55,1,4,23,22,0,1
44,50,43,15,8,5,1,1,1,56,1,4,4,1,1,1
45,40,43,14,4,1,2,1,1,1,1,4,36,3,1,1
45,40,43,15,2,0,2,1,1,4,1,4,22,1,1,1
45,50,43,16,3,1,2,1,1,4,1,4,36,1,1,1
45,60,43,16,4,1,1,1,1,6,1,4,19,1,1,1
45,41,43,16,4,2,1,1,1,6,1,4,33,16,1,1
45,45,43,15,5,2,1,1,1,6,1,4,36,4,1,1
45,45,43,16,5,1,2,1,1,6,1,4,16,17,1,1
45,40,43,16,5,3,1,1,1,6,1,4,12,16,1,1
45,40,43,15,2,0,2,1,1,8,1,4,41,10,1,1
45,40,43,15,4,2,2,1,1,8,1,4,36,9,1,1
45,60,43,16,5,3,1,1,1,8,1,4,23,1,1,1
45,25,43,14,6,4,2,1,1,10,1,4,42,10,1,1
45,30,43,16,5,3,2,1,1,11,1,4,36,1,1,1
45,60,43,14,2,0,1,1,1,12,1,4,48,15,1,1
45,40,43,12,4,2,1,1,1,12,1,4,49,1,1,1
45,40,43,14,4,0,2,1,1,12,1,4,32,2,1,1
45,40,43,14,4,2,2,1,1,12,1,4,33,16,1,1
45,50,43,16,4,2,1,1,1,12,1,4,36,4,1,1
45,50,43,16,4,1,2,1,1,12,1,4,8,3,1,1
45,45,43,16,4,2,1,1,1,12,1,4,19,16,1,1
45,40,43,16,5,3,1,1,1,12,1,4,4,21,1,1
45,40,43,15,6,2,2,1,1,12,1,4,48,16,1,1
45,70,43,13,3,1,1,1,1,13,1,4,4,19,1,1
45,40,43,13,3,1,1,1,1,13,1,4,36,4,1,1
45,40,43,16,4,2,1,1,1,13,1,4,10,3,1,1
45,40,43,16,2,0,2,1,1,16,1,4,33,1,1,1
45,50,43,16,3,1,2,1,1,17,1,4,4,1,1,1
45,40,43,14,4,2,1,1,1,17,1,4,19,5,1,1
45,45,43,16,4,2,1,1,1,17,1,4,22,2,1,1
45,32,43,16,6,4,2,1,1,17,1,4,42,10,1,1
45,40,43,13,2,0,2,1,1,18,1,4,42,10,1,1
45,20,43,15,4,2,2,1,1,18,1,4,42,10,1,1
45,40,43,15,4,2,1,1,1,20,1,4,25,1,1,1
45,40,43,15,5,3,2,1,1,20,1,4,23,2,1,1
45,46,43,16,5,3,1,1,1,20,1,4,8,1,1,1
45,40,43,15,6,2,1,1,1,21,1,4,40,3,1,1
45,60,43,16,5,2,1,1,1,22,1,4,42,11,1,1
45,40,43,16,5,3,1,1,1,22,1,4,32,1,1,1
45,40,43,16,5,3,2,1,1,22,1,4,32,2,1,1
45,40,43,16,5,2,2,1,1,22,1,4,33,3,1,1
45,20,43,16,5,2,2,1,1,22,1,4,42,17,1,1
45,25,43,11,2,0,2,1,1,25,1,4,43,6,0,1
45,10,43,15,4,2,2,1,1,25,1,4,38,16,1,1
45,24,43,16,4,2,2,1,1,25,1,4,41,10,1,1
45,45,43,16,6,3,2,1,1,25,1,4,42,1,1,1
45,50,43,15,4,2,2,1,1,26,1,4,32,2,1,1
45,40,43,11,4,2,1,1,1,27,1,4,22,1,0,1
45,40,43,15,4,1,1,1,1,27,1,4,36,3,1,1
45,40,43,10,2,0,1,1,1,28,1,4,44,9,0,1
45,40,43,13,2,0,2,1,1,28,1,4,34,17,1,1
45,40,43,15,3,0,1,1,1,28,1,4,36,3,1,1
45,50,43,16,4,1,1,1,1,28,1,4,23,19,1,1
45,45,43,16,4,1,2,1,1,28,1,4,37,1,1,1
45,40,43,15,3,0,2,1,1,29,1,4,41,3,1,1
45,55,43,16,6,4,1,1,1,29,1,4,46,1,1,1
45,40,43,13,2,0,1,1,1,30,1,4,38,21,1,1
45,40,43,14,2,0,2,1,1,30,1,4,42,17,1,1
45,40,43,12,4,2,1,1,1,30,1,4,18,20,1,1
45,40,43,15,4,1,1,1,1,30,1,4,21,16,1,1
45,40,43,15,5,1,1,1,1,30,1,4,23,20,1,1
45,45,43,15,3,1,1,1,1,31,1,4,29,16,1,1
45,50,43,16,3,1,1,1,1,31,1,4,22,16,1,1
45,40,43,16,4,1,1,1,1,31,1,4,32,1,1,1
45,10,43,16,4,1,2,1,1,31,1,4,22,1,1,1
45,40,43,15,5,3,1,1,1,31,1,4,32,16,1,1
45,40,43,14,3,1,1,1,1,34,1,4,36,4,1,1
45,75,43,16,4,2,1,1,1,34,1,4,36,1,1,1
45,40,43,13,2,0,2,1,1,35,1,4,21,2,1,1
45,40,43,14,3,0,1,1,1,35,1,4,32,1,1,1
45,40,43,16,3,1,1,1,1,36,1,4,7,3,1,1
45,40,43,15,4,2,1,1,1,36,1,4,36,5,1,1
45,40,43,16,4,2,1,1,1,36,1,4,45,1,1,1
45,25,43,15,5,3,2,1,1,36,1,4,41,11,1,1
45,40,43,14,2,0,1,1,1,37,1,4,34,2,1,1
45,40,43,15,2,0,2,1,1,37,1,4,19,21,1,1
45,35,43,15,2,0,2,1,1,37,1,4,4,19,1,1
45,40,43,15,3,0,2,1,1,37,1,4,24,3,1,1
45,40,43,14,4,0,1,1,1,37,1,4,36,3,1,1
45,40,43,14,4,1,2,1,1,37,1,4,25,9,1,1
45,24,43,14,4,0,2,1,1,37,1,4,41,10,1,1
45,50,43,15,4,1,1,1,1,37,1,4,44,1,1,1
