PRTAGE,PESEX,GESTFIPS,PRCITSHP,PTDTRACE,PEMARITL,HRNUMHOU,PRNMCHLD,PEEDUCA,PRCOW1,PRDTIND1,PRDTOCC1,PRHRUSL,HEFAMINC
46,2,32,1,5,1,3,1,43,4,24,1,4,16
59,1,33,1,1,1,3,0,43,1,23,17,4,14
32,2,34,4,1,1,4,2,43,4,23,2,4,11
51,1,34,4,1,1,4,2,43,4,23,22,4,11
53,1,34,4,4,1,4,1,43,3,23,4,4,16
50,1,34,2,1,1,5,2,43,4,23,22,4,10
59,1,34,1,1,1,2,0,43,4,23,17,4,14
53,1,36,1,1,1,5,0,43,5,23,22,4,15
49,1,36,4,2,1,4,1,43,5,23,22,4,16
37,1,36,1,2,1,3,1,43,4,23,22,4,13
52,1,36,1,1,1,4,1,43,4,23,1,4,14
39,2,36,5,4,1,3,1,43,3,23,4,4,16
47,1,36,5,4,1,3,1,43,4,23,9,4,16
67,1,36,4,4,1,2,0,43,4,23,1,4,15
58,1,36,1,1,1,2,0,43,4,24,4,4,15
42,1,36,1,1,1,3,1,43,4,23,22,4,16
47,1,36,1,1,1,5,3,43,4,23,20,4,12
55,1,36,1,1,1,3,0,43,4,24,21,4,10
45,2,37,1,1,1,3,0,43,4,24,3,4,15
42,1,38,1,1,1,5,3,43,5,23,22,4,12
30,1,38,1,1,1,2,0,43,4,23,22,4,14
29,1,38,1,1,1,4,2,43,4,24,4,4,15
37,1,38,1,1,1,3,1,43,4,23,17,4,14
43,1,38,1,1,1,4,2,43,2,24,5,4,14
39,1,39,1,1,1,2,0,43,4,24,3,4,16
51,1,39,1,1,1,2,0,43,4,23,17,4,15
58,1,39,1,1,1,2,0,43,4,24,4,4,15
40,2,40,1,1,1,4,1,43,4,24,17,4,15
32,1,40,1,1,1,3,1,43,4,24,3,4,13
66,1,40,1,1,1,2,0,43,4,23,1,4,16
39,1,40,1,1,1,5,3,43,4,24,4,4,13
43,1,41,4,4,1,2,0,43,4,23,22,4,15
41,1,41,1,1,1,2,0,43,4,24,20,4,16
54,1,42,1,1,1,3,0,43,4,23,3,4,15
52,1,42,1,1,1,4,0,43,4,24,17,4,16
60,1,42,1,1,1,3,0,43,4,24,21,4,14
49,1,44,1,1,1,5,1,43,4,24,1,4,16
52,1,44,1,1,1,2,0,43,4,23,22,4,13
40,1,45,1,1,1,5,3,43,3,24,1,4,14
29,1,45,1,1,1,2,0,43,1,23,22,4,15
28,1,45,1,1,1,3,1,43,4,23,17,4,15
31,1,45,1,1,1,3,1,43,4,23,17,4,15
38,2,46,1,3,1,2,0,43,4,23,17,4,15
47,1,47,1,2,1,6,2,43,4,23,1,4,14
35,1,48,1,2,1,4,2,43,4,23,19,4,16
49,1,48,1,1,1,3,1,43,1,23,17,4,15
59,1,48,1,1,1,2,0,43,4,23,1,4,16
37,1,48,5,1,1,3,1,43,4,23,22,4,10
47,1,48,4,1,1,5,3,43,5,23,22,4,11
47,1,48,1,1,1,3,1,43,4,23,1,4,14
31,1,48,1,1,1,4,1,43,4,24,1,4,15
57,1,48,1,1,1,2,0,43,4,23,22,4,16
39,1,48,1,1,1,5,3,43,4,23,17,4,16
27,1,48,1,1,1,3,1,43,4,23,2,4,15
60,1,48,1,1,1,3,0,43,4,23,22,4,14
53,2,48,1,1,1,2,0,43,4,23,2,4,16
59,1,48,1,1,1,3,0,43,4,24,16,4,13
53,2,48,1,1,1,2,0,43,4,23,1,4,3
33,2,48,1,1,1,5,3,43,4,23,17,4,13
37,2,48,1,1,1,3,1,43,4,23,2,4,15
35,1,49,1,1,1,4,2,43,1,23,22,4,14
55,1,49,1,1,1,4,0,43,3,24,19,4,16
52,1,49,1,1,1,2,0,43,4,24,3,4,14
50,1,49,1,1,1,4,1,43,4,23,1,4,13
37,1,49,4,4,1,3,1,43,4,23,3,4,14
46,2,50,1,1,1,3,1,43,1,23,17,4,14
56,2,50,1,1,1,3,1,43,1,23,17,4,10
61,1,50,1,1,1,2,0,43,4,23,22,4,15
32,1,50,5,1,1,3,1,43,4,23,22,4,11
31,1,51,1,1,1,3,1,43,4,24,9,4,16
33,2,51,1,1,1,6,2,43,4,23,22,4,13
29,1,51,1,1,1,3,1,43,4,23,1,4,14
51,2,53,1,1,1,4,2,43,4,24,1,4,16
64,1,53,1,1,1,2,0,43,4,23,4,4,14
35,1,53,1,1,1,4,2,43,4,23,22,4,15
50,2,53,1,1,1,4,0,43,4,23,17,4,7
44,1,53,1,1,1,4,2,43,4,23,22,4,15
44,1,54,1,1,1,3,1,43,4,23,12,4,15
63,1,55,1,1,1,2,0,43,1,23,17,4,13
45,1,55,1,1,1,4,1,43,4,23,2,4,11
59,1,55,1,1,1,2,0,43,4,23,3,4,15
56,2,55,1,1,1,5,0,43,4,23,22,4,14
47,1,55,1,1,1,4,1,43,1,23,17,4,14
54,1,56,1,1,1,4,1,43,4,23,4,4,13
32,2,1,1,1,6,1,0,44,4,24,21,4,16
41,2,6,1,1,6,2,0,44,4,24,5,4,16
29,1,6,4,1,6,4,1,44,4,24,21,4,16
40,1,8,1,1,6,1,0,44,4,24,4,4,15
47,2,11,1,1,6,1,0,44,4,23,17,4,12
31,1,11,1,4,6,2,0,44,4,24,2,4,16
32,2,12,1,2,6,1,0,44,4,23,17,4,15
28,1,36,1,1,6,2,0,44,4,23,3,4,13
48,2,42,1,1,6,2,1,44,4,24,2,4,16
64,2,48,1,4,6,3,0,44,4,23,17,4,15
46,1,8,1,1,5,3,2,44,4,24,3,4,13
63,2,6,1,1,4,1,0,44,4,24,2,4,16
40,1,17,5,4,4,2,0,44,4,24,3,4,16
55,1,17,4,2,4,1,0,44,4,23,1,4,15
56,1,38,1,1,4,1,0,44,4,23,22,4,15
56,1,39,1,1,4,1,0,44,4,24,4,4,12
47,2,42,1,1,4,2,1,44,4,24,1,4,15
51,2,47,1,1,4,6,2,44,4,24,17,4,14
59,2,42,1,1,3,1,0,44,4,24,3,4,14
47,1,4,1,1,2,2,0,44,4,23,22,4,8
51,1,2,1,1,1,2,0,44,1,23,22,4,16
34,2,4,1,1,1,4,2,44,4,24,9,4,16
60,1,6,1,1,1,2,0,44,4,24,1,4,16
58,1,6,5,1,1,4,0,44,4,24,1,4,16
85,2,6,1,1,1,3,0,44,3,24,3,4,15
50,2,6,1,1,1,5,1,44,4,23,1,4,14
56,1,6,4,4,1,2,0,44,2,24,5,4,13
67,1,6,1,1,1,2,0,44,3,24,1,4,16
46,1,8,1,1,1,2,0,44,2,24,1,4,12
33,2,9,1,1,1,3,1,44,4,24,2,4,15
41,1,10,1,1,1,2,0,44,4,23,17,4,15
46,2,11,1,2,1,3,1,44,1,23,17,4,16
41,2,12,1,1,1,4,2,44,4,23,2,4,16
36,2,12,1,1,1,2,0,44,4,23,1,4,16
46,1,12,1,1,1,3,1,44,3,23,1,4,15
33,2,12,4,1,1,2,0,44,3,24,1,4,16
55,1,12,4,1,1,6,0,44,4,23,4,4,15
34,2,13,5,4,1,2,0,44,4,24,3,4,15
45,1,13,1,1,1,3,0,44,4,23,1,4,12
54,2,16,1,1,1,4,0,44,4,24,1,4,16
38,1,18,1,1,1,9,7,44,4,24,1,4,15
50,2,21,1,1,1,7,3,44,1,23,17,4,13
31,1,22,5,4,1,3,1,44,4,24,4,4,15
56,1,23,1,1,1,4,0,44,4,24,1,4,16
49,2,24,1,2,1,2,0,44,4,23,2,4,15
50,1,24,1,2,1,2,0,44,4,23,22,4,14
65,1,26,1,1,1,2,0,44,4,23,1,4,16
28,2,31,1,1,1,2,0,44,4,23,16,4,15
32,2,31,1,1,1,5,3,44,4,23,2,4,12
35,1,34,1,1,1,4,2,44,2,23,1,4,16
63,1,34,4,4,1,2,0,44,1,23,2,4,16
53,2,34,4,4,1,4,1,44,4,23,3,4,15
54,1,34,4,1,1,4,0,44,4,24,2,4,16
74,1,40,1,1,1,2,0,44,4,23,22,4,14
57,1,45,1,1,1,2,0,44,4,23,22,4,15
30,1,45,1,1,1,2,0,44,4,24,17,4,15
38,1,47,1,1,1,6,4,44,4,23,3,4,15
63,2,48,1,4,1,3,0,44,4,24,3,4,16
46,1,51,4,2,1,5,3,44,4,24,4,4,16
31,1,56,1,1,1,2,0,44,4,23,21,4,14
73,1,47,1,1,3,1,0,45,4,24,20,4,13
40,1,8,4,4,1,4,2,45,4,24,1,4,15
32,1,11,1,1,1,2,0,45,1,23,7,4,15
32,1,21,1,1,1,2,0,46,4,23,3,4,13
57,1,34,4,4,1,2,0,46,4,24,1,4,16
45,1,36,5,1,6,6,0,31,4,22,22,4,4
24,1,48,5,1,6,2,0,31,4,21,17,4,6
27,1,48,5,1,6,2,0,31,4,21,17,4,6
49,1,4,4,4,1,5,0,31,4,22,17,4,12
57,1,6,4,1,6,2,0,32,4,22,22,4,15
65,1,16,4,1,6,1,0,32,4,21,14,4,8
25,2,31,1,1,6,5,0,32,4,22,16,4,14
25,2,31,1,1,6,5,0,32,4,22,16,4,14
29,1,32,1,1,6,4,0,32,4,21,22,4,14
52,2,36,5,2,6,3,0,32,4,22,16,4,11
52,2,5,4,1,5,1,0,32,4,21,21,4,12
61,2,34,4,1,2,4,0,32,4,22,16,4,13
42,1,2,5,1,1,5,0,32,4,21,22,4,15
54,1,6,5,1,1,9,2,32,4,22,14,4,14
67,2,6,4,4,1,5,1,32,4,22,16,4,6
32,1,17,4,3,1,5,2,32,4,22,22,4,5
34,1,24,5,1,1,4,2,32,4,22,14,4,11
61,1,35,5,1,1,8,0,32,4,22,22,4,8
41,1,36,4,5,1,6,1,32,4,22,16,4,11
32,1,36,5,1,1,6,3,32,4,22,22,4,15
43,1,36,5,1,1,5,3,32,4,22,22,4,11
50,1,41,5,1,1,4,0,32,4,22,13,4,15
38,1,41,4,1,1,4,2,32,4,22,18,4,10
58,1,48,5,1,1,5,0,32,5,21,16,4,8
52,1,4,1,1,6,2,0,33,4,22,16,4,14
34,1,6,5,1,6,1,0,33,4,21,17,4,2
29,1,6,5,1,6,3,0,33,4,21,22,4,12
35,2,6,5,1,6,6,2,33,4,22,16,4,10
37,1,6,4,1,6,6,1,33,4,22,21,4,10
27,2,6,1,1,6,5,0,33,4,22,21,4,4
54,1,9,5,1,6,5,0,33,4,22,21,4,9
40,1,15,5,4,6,6,0,33,4,22,16,4,10
31,1,22,1,1,6,3,0,33,4,22,16,4,12
22,1,53,5,1,6,4,0,33,4,22,22,4,4
71,1,6,4,1,4,1,0,33,4,21,22,4,7
44,2,12,4,1,4,4,0,33,4,21,9,4,11
56,1,34,1,1,4,2,0,33,4,21,22,4,6
49,1,49,1,6,4,3,0,33,4,21,22,4,11
46,2,9,2,1,3,1,0,33,4,22,17,4,5
58,1,4,4,1,1,6,1,33,5,21,16,4,14
59,1,6,4,1,1,3,0,33,4,22,22,4,11
55,2,6,5,1,1,4,1,33,4,22,22,4,2
56,1,6,5,1,1,5,1,33,4,22,16,4,14
50,2,6,5,1,1,6,0,33,5,22,16,4,8
61,1,6,1,1,1,3,1,33,4,22,22,4,10
49,2,6,5,1,1,4,0,33,4,22,22,4,8
35,2,11,5,1,1,4,1,33,4,22,17,4,11
57,2,17,5,1,1,3,0,33,4,22,22,4,13
38,1,21,5,4,1,3,1,33,4,21,21,4,5
55,1,32,5,1,1,2,0,33,4,22,21,4,12
50,1,35,5,1,1,3,1,33,4,22,20,4,8
50,1,41,5,4,1,6,1,33,4,22,22,4,13
50,2,45,1,1,1,4,1,33,4,22,22,4,12
24,1,48,5,1,1,5,3,33,4,22,20,4,7
37,1,48,5,1,1,4,2,33,4,22,22,4,9
41,2,48,5,1,1,4,0,33,4,22,13,4,10
57,2,48,1,1,1,3,0,33,4,22,16,4,11
50,1,6,1,1,6,3,0,34,4,22,17,4,16
33,1,18,1,1,6,3,0,34,4,22,22,4,7
61,1,22,1,2,6,2,0,34,4,22,16,4,10
54,1,32,5,1,6,4,0,34,4,22,21,4,11
29,1,34,5,1,6,6,0,34,4,22,14,4,6
47,1,35,1,1,6,3,0,34,4,22,14,4,9
20,1,38,1,1,6,2,0,34,4,22,20,4,11
33,2,48,5,1,5,3,1,34,4,21,21,4,3
63,1,12,1,1,4,2,0,34,5,22,16,4,6
38,2,18,1,1,4,2,0,34,4,22,17,4,12
80,1,29,1,1,4,2,0,34,4,22,16,4,5
55,1,36,1,1,4,1,0,34,4,22,16,4,11
39,2,42,5,1,4,3,1,34,4,22,17,4,2
52,2,13,5,1,3,2,0,34,4,22,13,4,10
23,1,22,1,2,2,5,0,34,4,21,22,4,15
49,1,6,5,1,1,5,0,34,4,22,20,4,13
55,1,6,5,1,1,3,0,34,4,21,22,4,7
63,1,6,5,1,1,3,0,34,4,22,21,4,7
33,1,6,5,1,1,2,0,34,4,21,22,4,7
57,1,15,4,5,1,4,0,34,4,21,22,4,8
51,2,17,5,1,1,3,0,34,4,22,22,4,9
36,2,18,5,1,1,5,2,34,4,22,17,4,9
59,1,21,1,1,1,3,1,34,4,22,20,4,7
50,1,23,2,1,1,8,6,34,4,22,22,4,9
47,1,28,1,1,1,6,4,34,4,22,20,4,9
49,2,34,5,1,1,4,0,34,4,22,16,4,13
35,1,34,5,1,1,3,1,34,4,21,13,4,12
41,2,35,1,1,1,2,0,34,4,22,16,4,7
58,1,39,5,2,1,2,0,34,4,21,13,4,6
58,2,39,1,1,1,2,0,34,4,22,16,4,13
25,1,42,1,1,1,4,2,34,4,21,22,4,8
27,1,42,1,1,1,2,0,34,5,22,20,4,12
64,1,44,5,1,1,4,0,34,4,22,21,4,12
35,1,47,1,1,1,4,2,34,4,22,16,4,13
36,1,48,5,4,1,5,3,34,4,21,22,4,7
22,2,48,5,1,1,4,0,34,4,22,13,4,10
57,2,48,4,1,1,3,0,34,4,22,17,4,16
50,1,51,5,2,1,10,6,34,4,22,14,4,7
54,1,54,1,1,1,2,0,34,5,22,16,4,11
25,1,2,1,1,6,4,1,35,4,22,22,4,9
48,1,6,5,4,6,7,0,35,4,22,17,4,16
33,2,6,1,1,6,5,3,35,4,22,13,4,6
45,2,6,4,1,6,5,2,35,4,21,17,4,14
20,1,11,1,2,6,7,0,35,4,22,17,4,11
72,2,12,1,2,6,2,1,35,4,22,16,4,8
35,1,22,1,2,6,1,0,35,4,22,16,4,2
44,1,25,5,1,6,1,0,35,4,21,20,4,1
16,1,32,1,1,6,2,0,35,4,22,22,4,11
21,1,34,5,1,6,6,0,35,4,22,14,4,6
36,2,40,1,3,6,3,1,35,4,22,16,4,11
43,1,41,1,1,6,1,0,35,4,22,22,4,10
16,2,45,1,1,6,3,0,35,4,22,16,4,15
33,1,47,1,1,6,5,0,35,4,22,22,4,4
32,2,54,1,1,6,3,1,35,4,22,22,4,10
34,1,30,1,7,5,4,2,35,4,22,20,4,9
45,1,5,4,1,4,5,0,35,4,21,22,4,11
35,2,12,4,1,4,3,1,35,4,22,16,4,9
55,1,32,5,1,2,1,0,35,4,21,22,4,11
55,1,42,1,1,2,1,0,35,4,22,20,4,14
59,1,4,4,1,1,2,0,35,4,21,22,4,3
45,1,6,1,8,1,3,1,35,4,22,17,4,2
56,1,6,4,1,1,4,0,35,4,22,22,4,14
50,1,6,5,1,1,4,1,35,4,22,16,4,10
44,2,6,5,1,1,3,0,35,4,21,18,4,9
53,2,6,5,4,1,3,0,35,4,22,16,4,14
52,1,6,1,1,1,3,0,35,4,22,20,4,15
41,2,12,5,1,1,4,0,35,4,22,16,4,8
58,1,18,1,1,1,2,0,35,4,22,14,4,11
32,2,26,1,1,1,5,3,35,4,22,1,4,2
33,2,31,5,1,1,5,3,35,4,22,21,4,5
43,2,35,5,4,1,4,2,35,4,22,13,4,15
46,1,35,1,1,1,6,2,35,4,21,22,4,13
60,1,36,1,1,1,2,0,35,4,22,22,4,9
54,1,37,5,2,1,3,1,35,4,22,16,4,5
53,2,40,5,1,1,2,0,35,4,22,22,4,10
57,1,40,5,1,1,6,0,35,4,22,16,4,15
80,2,41,1,1,1,2,0,35,4,22,16,4,11
75,1,46,1,1,1,2,0,35,4,21,2,4,7
57,1,48,5,1,1,4,0,35,4,22,16,4,3
46,2,48,1,1,1,5,1,35,4,22,10,4,14
55,2,53,1,1,1,2,0,35,4,22,10,4,15
38,2,54,1,1,1,3,1,35,4,22,16,4,10
24,2,4,1,1,6,5,0,36,4,22,16,4,10
26,2,6,1,1,6,6,2,36,4,22,21,4,2
52,2,13,1,1,6,4,3,36,4,22,22,4,7
32,2,13,2,1,6,4,2,36,4,22,16,4,9
42,2,15,1,1,6,5,3,36,4,22,16,4,4
16,1,26,1,1,6,4,0,36,4,22,22,4,11
16,1,29,1,1,6,6,0,36,4,22,22,4,16
16,1,30,1,1,6,2,0,36,4,22,19,4,8
32,1,36,5,1,6,3,0,36,4,22,16,4,8
41,2,36,1,2,6,2,0,36,4,22,16,4,3
28,2,42,1,1,6,2,0,36,4,22,16,4,9
24,2,44,2,1,6,2,1,36,4,22,17,4,1
33,1,31,1,1,5,4,2,36,4,22,16,4,8
44,1,34,4,1,5,7,1,36,5,22,16,4,11
58,1,38,5,2,5,2,0,36,4,22,22,4,9
44,1,42,1,1,5,2,0,36,4,22,20,4,8
46,2,48,1,1,5,3,1,36,4,22,16,4,11
48,2,18,1,1,4,2,0,36,4,22,22,4,14
49,1,26,1,1,4,1,0,36,4,22,20,4,6
52,1,30,1,3,4,1,0,36,4,22,14,4,8
58,1,30,1,1,4,1,0,36,4,22,22,4,7
30,2,30,1,1,4,4,2,36,4,22,13,4,9
39,1,56,1,1,4,4,0,36,4,22,21,4,9
61,1,6,4,1,3,3,1,36,4,22,21,4,14
61,2,45,1,1,3,1,0,36,4,22,13,4,8
48,2,6,4,4,2,7,0,36,4,22,16,4,10
31,1,40,5,2,2,1,0,36,4,21,22,4,8
31,2,2,1,3,1,5,3,36,4,22,16,4,3
55,2,6,1,1,1,2,0,36,4,22,9,4,14
50,1,6,5,1,1,4,0,36,4,22,21,4,12
23,2,8,1,3,1,5,3,36,4,22,16,4,10
28,2,12,1,1,1,3,1,36,4,22,17,4,14
46,1,12,1,1,1,2,0,36,4,22,17,4,5
59,1,13,1,1,1,2,0,36,4,21,22,4,16
32,2,13,1,1,1,6,4,36,4,22,16,4,8
36,1,15,4,4,1,14,1,36,4,22,21,4,9
73,2,18,1,1,1,2,0,36,4,22,13,4,5
65,1,18,1,1,1,2,0,36,4,22,19,4,12
21,1,18,1,1,1,2,0,36,4,22,17,4,4
48,1,21,1,2,1,3,0,36,4,22,22,4,10
56,1,22,1,1,1,2,0,36,5,21,22,4,11
54,1,22,1,1,1,2,0,36,4,21,16,4,11
71,2,30,1,1,1,2,0,36,4,22,16,4,9
59,1,33,1,1,1,7,5,36,4,22,13,4,6
44,2,36,4,2,1,6,3,36,4,22,16,4,7
38,1,36,1,1,1,6,4,36,4,22,20,4,10
57,1,37,1,7,1,3,0,36,4,21,22,4,11
52,1,38,1,1,1,3,0,36,4,22,20,4,6
52,1,44,4,1,1,3,1,36,4,22,22,4,2
51,1,45,1,1,1,4,1,36,4,22,22,4,12
23,2,47,1,1,1,7,2,36,4,22,16,4,11
34,1,48,1,1,1,7,5,36,4,21,22,4,7
57,2,48,5,1,1,2,0,36,4,22,17,4,12
43,1,48,5,1,1,3,1,36,5,22,16,4,13
56,2,54,1,1,1,2,0,36,4,22,13,4,9
17,2,2,1,1,6,6,0,37,4,22,16,4,15
21,1,4,1,1,6,3,0,37,4,22,16,4,7
24,2,6,1,1,6,2,0,37,4,22,16,4,13
21,1,6,4,1,6,8,0,37,4,22,22,4,6
47,2,6,1,2,6,3,0,37,4,22,16,4,9
18,1,12,1,1,6,1,0,37,4,22,16,4,8
26,2,13,1,2,6,3,2,37,4,22,17,4,6
27,1,16,1,1,6,5,2,37,4,22,21,4,10
24,1,17,1,1,6,5,0,37,4,22,16,4,13
55,1,17,1,1,6,2,0,37,4,22,20,4,12
19,2,18,1,1,6,6,0,37,4,22,16,4,13
21,1,19,5,1,6,2,0,37,4,22,16,4,10
37,1,20,1,1,6,1,0,37,4,22,16,4,3
29,2,20,1,2,6,5,4,37,4,21,17,4,4
58,1,21,1,1,6,1,0,37,4,21,22,4,8
43,1,27,1,1,6,3,0,37,4,22,14,4,14
17,1,27,1,1,6,4,0,37,4,22,16,4,16
37,2,28,1,2,6,3,0,37,4,22,16,4,10
22,1,28,1,2,6,3,0,37,4,22,22,4,10
34,2,35,1,1,6,1,0,37,4,22,17,4,8
21,1,35,1,1,6,3,1,37,4,22,17,4,6
25,1,39,1,1,6,3,1,37,4,22,20,4,6
20,1,40,1,1,6,2,0,37,4,22,22,4,8
20,1,41,5,4,6,6,0,37,4,22,16,4,1
22,1,41,1,1,6,5,0,37,4,22,22,4,15
17,1,42,1,1,6,4,0,37,4,22,22,4,9
17,1,46,1,1,6,4,0,37,4,22,20,4,12
28,2,51,1,2,6,5,4,37,4,22,16,4,6
25,1,53,1,1,6,1,0,37,4,22,20,4,10
17,1,53,1,1,6,6,0,37,4,21,17,4,6
44,2,54,1,1,6,6,0,37,4,22,17,4,3
18,1,55,1,1,6,3,0,37,4,22,22,4,10
17,2,56,1,1,6,2,0,37,4,22,16,4,10
34,2,6,1,1,5,4,3,37,4,22,16,4,11
43,1,48,5,1,5,4,2,37,4,22,22,4,6
38,1,2,1,2,4,6,1,37,4,22,16,4,4
66,1,6,1,1,4,3,0,37,4,22,1,4,13
56,1,13,1,2,4,1,0,37,4,21,18,4,6
40,1,20,1,2,4,6,2,37,4,21,16,4,10
57,2,21,1,1,4,2,0,37,4,22,16,4,6
53,1,29,1,1,4,5,0,37,4,22,22,4,8
32,1,35,1,1,4,2,0,37,4,21,16,4,15
69,1,37,1,2,4,2,0,37,4,21,22,4,7
51,1,41,1,1,4,6,0,37,4,22,16,4,14
53,1,48,1,1,4,1,0,37,4,22,16,4,8
39,1,49,3,1,4,4,2,37,4,22,22,4,12
18,1,36,5,4,2,2,0,37,4,22,16,4,14
56,2,2,1,1,1,3,0,37,5,22,16,4,12
54,2,6,5,1,1,2,0,37,4,22,16,4,10
61,1,6,4,1,1,5,0,37,4,21,1,4,11
29,2,6,1,1,1,4,2,37,4,22,17,4,10
54,2,6,4,1,1,7,0,37,4,22,16,4,11
34,1,10,1,1,1,4,2,37,4,22,22,4,5
27,2,12,5,1,1,4,0,37,4,21,9,4,11
28,2,15,1,15,1,4,0,37,4,22,16,4,3
49,2,17,1,1,1,4,2,37,4,22,17,4,5
30,1,17,5,1,1,8,1,37,4,21,17,4,13
34,1,19,1,1,1,4,2,37,4,22,22,4,12
36,2,20,1,1,1,5,3,37,4,22,16,4,2
63,2,21,1,1,1,2,0,37,5,22,16,4,14
35,1,22,1,1,1,6,4,37,4,22,21,4,1
56,1,24,1,1,1,2,0,37,4,21,22,4,14
48,1,27,4,1,1,7,0,37,4,22,14,4,14
35,2,28,1,2,1,6,4,37,4,22,13,4,4
52,2,29,1,1,1,3,0,37,4,22,17,4,13
51,2,33,5,1,1,5,0,37,4,22,13,4,10
52,1,33,1,1,1,2,0,37,4,22,20,4,15
26,1,35,1,1,1,4,2,37,4,21,20,4,13
29,1,37,1,1,1,3,1,37,4,21,22,4,15
44,2,38,1,1,1,3,0,37,4,22,16,4,16
44,2,48,1,1,1,3,1,37,4,21,17,4,15
39,1,48,1,2,1,4,0,37,4,21,16,4,12
51,2,48,5,1,1,5,3,37,4,22,13,4,3
36,2,48,1,1,1,4,2,37,4,22,17,4,13
49,1,51,1,2,1,2,0,37,4,22,14,4,6
59,2,1,1,2,6,1,0,38,4,22,16,4,6
28,2,2,1,1,6,3,0,38,4,22,16,4,12
25,2,6,1,1,6,4,0,38,4,21,22,4,14
21,1,12,5,1,6,4,0,38,4,22,21,4,15
20,1,19,1,1,6,3,0,38,4,22,16,4,14
33,1,21,1,1,6,6,0,38,4,22,20,4,15
57,2,28,1,1,6,1,0,38,4,22,17,4,6
22,2,32,1,5,6,4,0,38,4,22,22,4,12
21,1,35,1,1,6,2,0,38,4,22,13,4,9
31,2,36,5,1,6,3,0,38,4,22,17,4,12
23,1,39,1,1,6,5,0,38,4,22,22,4,12
36,1,42,2,1,6,1,0,38,4,21,21,4,8
22,1,48,5,1,6,3,0,38,4,22,17,4,12
38,1,48,1,1,6,1,0,38,4,22,17,4,4
21,2,51,5,2,6,10,0,38,4,22,17,4,7
20,1,53,1,1,6,4,0,38,4,22,16,4,14
24,1,53,1,1,6,4,0,38,4,22,17,4,15
32,1,37,1,1,5,4,3,38,4,22,16,4,9
51,2,1,1,2,4,4,0,38,4,22,16,4,12
43,1,10,1,2,4,4,0,38,4,22,22,4,15
65,2,16,1,1,4,2,0,38,4,22,17,4,5
54,1,31,1,1,4,1,0,38,4,22,22,4,12
38,2,48,1,1,4,1,0,38,4,22,16,4,6
24,2,53,1,1,3,5,1,38,4,22,13,4,9
54,1,1,1,2,1,3,1,38,4,22,17,4,11
62,1,1,1,2,1,2,0,38,4,22,22,4,11
21,1,2,1,1,1,9,2,38,4,22,16,4,6
62,1,5,1,2,1,2,0,38,4,21,22,4,7
40,1,6,1,1,1,5,2,38,4,22,16,4,7
58,1,6,1,1,1,2,0,38,4,22,1,4,9
29,2,6,4,1,1,4,2,38,4,21,17,4,8
32,2,10,1,2,1,3,1,38,4,22,16,4,7
56,1,11,1,1,1,3,1,38,5,22,16,4,14
63,1,12,1,1,1,2,0,38,4,22,14,4,10
28,1,12,2,1,1,3,1,38,4,22,22,4,5
45,1,15,1,9,1,8,5,38,4,22,22,4,16
44,1,17,5,1,1,7,3,38,4,22,22,4,12
62,2,17,1,1,1,2,0,38,4,22,1,4,13
18,2,18,1,1,1,2,0,38,4,22,17,4,4
57,2,21,1,1,1,2,0,38,4,22,16,4,15
38,1,22,5,1,1,2,0,38,4,21,22,4,10
60,2,23,1,1,1,2,0,38,4,21,17,4,16
47,2,31,4,4,1,4,0,38,4,22,16,4,13
57,1,33,1,1,1,2,0,38,4,21,16,4,13
48,2,35,1,1,1,2,0,38,4,22,16,4,12
49,2,48,5,1,1,4,0,38,4,22,13,4,7
46,1,48,5,1,1,4,2,38,4,22,21,4,6
31,1,48,5,1,1,4,2,38,4,22,13,4,9
29,2,49,1,1,1,7,2,38,4,21,17,4,11
46,2,51,1,2,1,4,2,38,4,22,16,4,7
34,1,1,1,2,6,5,4,39,4,22,17,4,8
19,2,1,1,2,6,2,0,39,4,22,17,4,7
53,2,1,1,2,6,1,0,39,4,21,21,4,9
38,1,1,1,1,6,3,0,39,4,22,16,4,9
22,1,1,1,1,6,4,0,39,4,22,16,4,16
59,2,1,1,1,6,1,0,39,4,22,17,4,7
43,1,1,5,1,6,2,0,39,4,21,22,4,11
51,1,1,1,1,6,2,0,39,4,21,22,4,11
23,2,1,1,1,6,3,0,39,4,22,22,4,15
33,2,1,1,2,6,3,2,39,4,21,17,4,8
23,1,1,1,6,6,3,1,39,4,22,17,4,5
23,1,1,1,1,6,5,0,39,4,22,22,4,7
23,1,1,1,2,6,3,0,39,4,22,17,4,8
26,1,2,4,4,6,4,0,39,4,22,16,4,15
22,1,2,1,1,6,2,0,39,4,21,20,4,15
20,2,2,1,1,6,4,0,39,4,22,13,4,15
26,1,2,3,1,6,2,0,39,4,22,16,4,13
19,1,2,1,4,6,7,0,39,4,22,13,4,11
35,2,2,5,2,6,4,0,39,4,22,17,4,11
32,1,2,5,2,6,4,0,39,4,22,17,4,11
20,2,2,1,3,6,2,0,39,4,22,17,4,12
20,1,2,1,1,6,3,0,39,4,22,22,4,13
28,2,2,1,1,6,3,0,39,4,22,16,4,5
45,1,2,1,1,6,1,0,39,4,21,16,4,10
46,2,4,5,1,6,3,0,39,5,22,16,4,10
25,1,5,4,1,6,5,0,39,4,21,16,4,10
20,1,5,1,1,6,3,0,39,4,21,22,4,13
31,1,5,1,1,6,3,1,39,4,22,16,4,7
